,Location Id,Easting,Northing
37333,L1190809,461989.0,349304.0
37334,L1190810,462272.0,349542.0
37335,L1190811,462016.0,349238.0
37336,L1190813,465259.0,348481.0
37337,L1190814,465580.0,348249.0
37338,L1190816,462024.0,349641.0
37339,L1190817,465220.0,348774.0
37340,L1190819,463630.0,348078.0
37341,L1190820,465561.0,348184.0
37342,L1190821,463917.0,348245.0
37343,L1190822,465253.0,348676.0
37344,L1190823,463692.0,348540.0
37345,L1190824,462954.0,348013.0
37346,L1190825,462233.0,351169.0
37347,L1190826,465916.0,347475.0
37348,L1190827,461666.0,349768.0
37349,L1190828,461989.0,349419.0
37350,L1190829,469118.0,346623.0
37351,L119083,428600.0,192500.0
37352,L1190830,456932.0,348114.0
37353,L1190831,461822.0,349736.0
37354,L1190832,461718.0,349056.0
37355,L1190833,453882.0,336008.0
37356,L1190834,461848.0,349680.0
37357,L1190835,455275.0,348105.0
37358,L1190836,447664.0,343223.0
37359,L1190837,461697.0,349375.0
37360,L1190838,452423.0,332940.0
37361,L1190839,463129.0,351700.0
37362,L1190840,465823.0,344947.0
37363,L1190841,449928.0,345181.0
37364,L1190842,466369.0,342513.0
37365,L1190843,461966.0,348844.0
37366,L1190844,440615.0,344656.0
37367,L1190845,461552.0,349261.0
37368,L1190846,459244.0,354589.0
37369,L1190847,463737.0,347585.0
37370,L1190849,558007.0,288237.0
37371,L1190850,461846.0,349552.0
37372,L1190851,461745.0,344506.0
37373,L1190852,442779.0,332621.0
37374,L1190853,464748.0,356827.0
37375,L1190854,457047.0,345314.0
37376,L1190855,461136.0,340845.0
37377,L1190857,292439.0,91841.0
37378,L1190858,443033.0,330510.0
37379,L1190860,461042.0,341033.0
37380,L1190861,459901.0,344363.0
37381,L1190862,442737.0,334480.0
37382,L1190863,462359.0,341116.0
37383,L1190864,461952.0,349375.0
37384,L1190865,461741.0,349686.0
37385,L1190866,463164.0,347465.0
37386,L1190867,464056.0,344523.0
37387,L1190868,463919.0,347672.0
37388,L1190869,461858.0,349360.0
37389,L1190870,463749.0,347692.0
37390,L1190871,442262.0,339783.0
37391,L1190873,466325.0,349743.0
37392,L1190874,454826.0,334472.0
37393,L1190875,462023.0,349643.0
37394,L1190876,423699.0,1149424.0
37395,L1190877,442743.0,330675.0
37396,L1190878,446593.0,341507.0
37397,L1190879,498175.0,159667.0
37398,L1190880,467319.0,346132.0
37399,L1190881,464926.0,351987.0
37400,L1190882,461532.0,349536.0
37401,L1190883,463717.0,347574.0
37402,L1190885,274192.0,191002.0
37403,L1190886,460645.0,342084.0
37404,L1190888,461205.0,340102.0
37405,L1190889,284037.0,100508.0
37406,L1190890,457797.0,344834.0
37407,L1190891,578695.0,235567.0
37408,L1190892,464807.0,356652.0
37409,L1190893,470883.0,353405.0
37410,L1190894,468781.0,353543.0
37411,L1190895,618695.0,243805.0
37412,L1190896,361934.0,749594.0
37413,L1190899,357089.0,277254.0
37414,L1190900,448531.0,334260.0
37415,L1190902,477163.0,249974.0
37416,L1190903,459186.0,344968.0
37417,L1190909,460619.0,341512.0
37418,L1190910,470012.0,346974.0
37419,L1190912,469593.0,349527.0
37420,L1190916,451849.0,384050.0
37421,L1190919,453085.0,336338.0
37422,L1190926,464218.0,344200.0
37423,L1190929,468891.0,341643.0
37424,L119093,198000.0,624500.0
37425,L1190939,593343.0,237513.0
37426,L119094,458600.0,157200.0
37427,L1190945,465065.0,344028.0
37428,L1190947,304649.0,93249.0
37429,L1190948,633150.0,281950.0
37430,L1190950,469034.0,345551.0
37431,L1190951,471663.0,349592.0
37432,L1190952,605482.0,257734.0
37433,L1190959,463982.0,344156.0
37434,L1190960,293317.0,93181.0
37435,L1190964,471598.0,349485.0
37436,L1190966,544382.0,280831.0
37437,L1190967,459213.0,346757.0
37438,L1190971,459379.0,352321.0
37439,L1190981,364248.0,247946.0
37440,L1190989,361226.0,437927.0
37441,L1190993,562764.0,113092.0
37442,L1190997,455388.0,1165076.0
37443,L1191001,327873.0,861248.0
37444,L1191003,416942.0,553414.0
37445,L1191004,460035.0,356130.0
37446,L1191007,466149.0,263850.0
37447,L1191009,455559.0,1164911.0
37448,L1191012,455523.0,1164877.0
37449,L1191021,596231.0,260318.0
37450,L1191023,456083.0,1165015.0
37451,L1191027,471860.0,349744.0
37452,L1191029,451983.0,341245.0
37453,L1191030,455599.0,1164663.0
37454,L1191034,455658.0,1165192.0
37455,L1191038,454933.0,1164619.0
37456,L1191041,247250.0,225370.0
37457,L1191047,454598.0,1162252.0
37458,L1191049,456449.0,1165417.0
37459,L1191050,454371.0,1163497.0
37460,L1191052,456155.0,1162376.0
37461,L1191055,454090.0,1162053.0
37462,L1191056,455560.0,1164910.0
37463,L1191057,454216.0,1162015.0
37464,L1191069,454375.0,1161565.0
37465,L1191072,454582.0,1162302.0
37466,L1191074,331749.0,110850.0
37467,L1191079,552598.0,114400.0
37468,L1191081,456321.0,369046.0
37469,L1191083,381350.0,421951.0
37470,L1191084,358624.0,209845.0
37471,L1191088,450039.0,345429.0
37472,L119109,243300.0,536500.0
37473,L1191092,364800.0,620300.0
37474,L1191095,458859.0,358430.0
37475,L1191098,454666.0,350433.0
37476,L1191100,456109.0,345172.0
37477,L1191110,458800.0,358542.0
37478,L1191113,466514.0,350836.0
37479,L1191115,466358.0,350401.0
37480,L1191119,467830.0,346145.0
37481,L1191121,455381.0,332935.0
37482,L1191129,462335.0,347612.0
37483,L1191130,343525.0,276896.0
37484,L1191133,551278.0,376127.0
37485,L1191137,394158.0,418652.0
37486,L1191150,454557.0,1163141.0
37487,L1191153,590620.0,199398.0
37488,L1191154,302330.0,259450.0
37489,L1191164,465707.0,351775.0
37490,L1191174,465041.0,346779.0
37491,L1191180,348606.0,269778.0
37492,L1191182,365057.0,219994.0
37493,L1191183,456929.0,346895.0
37494,L1191185,348409.0,266511.0
37495,L1191189,475936.0,172383.0
37496,L1191191,462682.0,347742.0
37497,L1191193,465035.0,346798.0
37498,L1191194,366040.0,366744.0
37499,L1191197,348979.0,268941.0
37500,L1191199,347914.0,269089.0
37501,L1191201,349004.0,267770.0
37502,L1191202,352022.0,268195.0
37503,L1191203,349395.0,268817.0
37504,L1191205,349390.0,268813.0
37505,L1191206,352923.0,268052.0
37506,L1191209,352192.0,268127.0
37507,L1191212,352033.0,268033.0
37508,L1191214,510938.0,414367.0
37509,L1191215,499771.0,198560.0
37510,L1191222,353009.0,270543.0
37511,L1191227,405951.0,104647.0
37512,L1191239,351978.0,267967.0
37513,L1191240,351955.0,267920.0
37514,L1191247,351900.0,267736.0
37515,L119125,195300.0,50700.0
37516,L1191252,454276.0,1161631.0
37517,L1191255,465357.0,359866.0
37518,L1191257,352118.0,267413.0
37519,L1191258,457899.0,358836.0
37520,L1191259,474527.0,352808.0
37521,L1191260,459107.0,355747.0
37522,L1191261,459717.0,356504.0
37523,L1191262,458249.0,358761.0
37524,L1191263,352150.0,267450.0
37525,L1191264,444559.0,346089.0
37526,L1191265,446654.0,344070.0
37527,L1191266,352585.0,267735.0
37528,L1191267,441473.0,334387.0
37529,L1191268,444095.0,346696.0
37530,L1191269,352552.0,267702.0
37531,L1191270,468749.0,363732.0
37532,L1191271,356072.0,269677.0
37533,L1191272,452110.0,332752.0
37534,L1191273,463224.0,361986.0
37535,L1191276,358534.0,271715.0
37536,L1191277,470892.0,353387.0
37537,L1191278,456730.0,344390.0
37538,L1191279,458629.0,341221.0
37539,L1191280,350748.0,270750.0
37540,L1191281,554928.0,281015.0
37541,L1191282,447221.0,340998.0
37542,L1191283,469049.0,357675.0
37543,L1191284,467214.0,346028.0
37544,L1191285,454922.0,1162952.0
37545,L1191286,456358.0,359172.0
37546,L1191287,352649.0,267801.0
37547,L1191288,351350.0,267650.0
37548,L1191289,448141.0,343257.0
37549,L1191290,414251.0,558874.0
37550,L1191291,465306.0,359917.0
37551,L1191292,375295.0,360698.0
37552,L1191293,451995.0,337140.0
37553,L1191294,352190.0,268019.0
37554,L1191296,279373.0,63716.0
37555,L1191299,449622.0,338124.0
37556,L1191302,424133.0,211309.0
37557,L1191307,451231.0,333014.0
37558,L1191310,463613.0,347891.0
37559,L1191316,452410.0,336407.0
37560,L1191320,458389.0,341738.0
37561,L1191328,464748.0,364543.0
37562,L1191332,455964.0,355237.0
37563,L1191337,459103.0,341310.0
37564,L1191340,356859.0,274829.0
37565,L1191343,392550.0,352150.0
37566,L1191344,462928.0,351755.0
37567,L119135,435800.0,200900.0
37568,L1191351,443831.0,333482.0
37569,L1191358,349335.0,269553.0
37570,L1191365,554212.0,280802.0
37571,L1191371,465454.0,360604.0
37572,L1191372,574601.0,109049.0
37573,L1191377,310610.0,195280.0
37574,L1191381,465160.0,359538.0
37575,L1191382,351022.0,272188.0
37576,L1191383,316290.0,358430.0
37577,L1191389,175852.0,827397.0
37578,L1191390,464434.0,347631.0
37579,L1191391,454857.0,1162953.0
37580,L1191392,464852.0,356402.0
37581,L1191394,454297.0,1162758.0
37582,L1191396,351682.0,272385.0
37583,L1191402,500326.0,114597.0
37584,L1191403,464434.0,347631.0
37585,L1191406,334622.0,292888.0
37586,L1191407,454584.0,1161354.0
37587,L119141,167000.0,31100.0
37588,L1191412,359851.0,273452.0
37589,L1191417,355274.0,273078.0
37590,L1191419,279000.0,682300.0
37591,L1191422,355617.0,273441.0
37592,L1191424,470627.0,353696.0
37593,L1191427,355288.0,273161.0
37594,L1191428,465127.0,356822.0
37595,L1191429,521052.0,250551.0
37596,L1191432,467497.0,356127.0
37597,L1191433,472142.0,348896.0
37598,L1191435,467574.0,356543.0
37599,L1191436,467714.0,356731.0
37600,L1191437,442373.0,346627.0
37601,L1191439,467504.0,354461.0
37602,L1191443,467938.0,354607.0
37603,L1191444,466432.0,355927.0
37604,L1191447,466046.0,355312.0
37605,L1191448,474372.0,352448.0
37606,L1191449,466506.0,355415.0
37607,L119145,215600.0,730300.0
37608,L1191453,466633.0,355820.0
37609,L1191459,206510.0,235730.0
37610,L1191460,464327.0,357138.0
37611,L1191461,322014.0,115624.0
37612,L1191463,357394.0,270833.0
37613,L1191464,362352.0,279748.0
37614,L1191466,355428.0,270393.0
37615,L1191468,351514.0,267535.0
37616,L1191470,474815.0,353022.0
37617,L1191471,466913.0,355472.0
37618,L1191472,349512.0,267339.0
37619,L1191473,464889.0,356237.0
37620,L1191474,357587.0,272736.0
37621,L1191476,445358.0,343169.0
37622,L1191478,358944.0,274614.0
37623,L1191480,349396.0,270638.0
37624,L1191482,349300.0,270548.0
37625,L1191484,459864.0,342702.0
37626,L1191485,349555.0,277085.0
37627,L1191486,358419.0,273422.0
37628,L1191491,469961.0,347035.0
37629,L1191493,358683.0,273865.0
37630,L1191494,351977.0,268062.0
37631,L1191496,357884.0,274623.0
37632,L1191497,357643.0,274549.0
37633,L119150,461900.0,91600.0
37634,L1191500,455747.0,344427.0
37635,L1191501,357626.0,274730.0
37636,L1191503,348926.0,281840.0
37637,L1191505,352711.0,270917.0
37638,L1191506,358642.0,269644.0
37639,L1191508,351157.0,268205.0
37640,L1191509,357621.0,274602.0
37641,L1191510,458027.0,345465.0
37642,L1191512,458917.0,343098.0
37643,L1191515,410664.0,569688.0
37644,L1191521,458598.0,343709.0
37645,L1191522,510596.0,477859.0
37646,L1191524,548647.0,377558.0
37647,L1191525,465509.0,356689.0
37648,L1191528,437863.0,338091.0
37649,L119153,167500.0,36900.0
37650,L1191532,352678.0,270391.0
37651,L1191533,241510.0,220330.0
37652,L1191537,352567.0,270874.0
37653,L1191538,348928.0,270311.0
37654,L1191539,464976.0,360821.0
37655,L1191540,357261.0,273498.0
37656,L1191548,357809.0,274496.0
37657,L1191549,352604.0,270898.0
37658,L1191552,349340.0,269612.0
37659,L1191556,319540.0,364570.0
37660,L1191558,351690.0,272388.0
37661,L1191562,448641.0,332773.0
37662,L1191563,467510.0,356099.0
37663,L1191567,454781.0,342071.0
37664,L1191570,459043.0,357646.0
37665,L1191572,355602.0,270247.0
37666,L1191573,359165.0,270058.0
37667,L1191579,469049.0,357684.0
37668,L1191580,353177.0,268413.0
37669,L1191586,470985.0,353904.0
37670,L1191588,352468.0,270511.0
37671,L1191593,469393.0,360217.0
37672,L1191594,352586.0,270661.0
37673,L1191599,355126.0,272779.0
37674,L1191601,461913.0,349686.0
37675,L1191606,517847.0,136246.0
37676,L1191608,545749.0,359351.0
37677,L1191610,445862.0,342872.0
37678,L1191611,464389.0,360893.0
37679,L1191612,467318.0,343304.0
37680,L1191614,322294.0,674806.0
37681,L1191620,486464.0,465978.0
37682,L1191621,548953.0,358020.0
37683,L1191628,358488.0,273427.0
37684,L1191629,341749.0,273149.0
37685,L1191634,586009.0,112416.0
37686,L1191642,431298.0,493663.0
37687,L1191643,442504.0,318353.0
37688,L1191645,464042.0,348252.0
37689,L1191648,437059.0,1135586.0
37690,L1191649,270946.0,146547.0
37691,L1191651,353950.0,257249.0
37692,L1191654,536433.0,268588.0
37693,L1191657,458291.0,358745.0
37694,L1191659,490332.0,194542.0
37695,L1191664,462535.0,341541.0
37696,L1191668,433924.0,256491.0
37697,L1191673,502524.0,235944.0
37698,L1191676,397677.0,847597.0
37699,L1191684,586075.0,281797.0
37700,L1191692,574547.0,110460.0
37701,L1191696,332748.0,133050.0
37702,L1191697,572672.0,107615.0
37703,L1191711,479236.0,442187.0
37704,L1191715,612634.0,250070.0
37705,L1191720,552059.0,233435.0
37706,L1191722,456074.0,354964.0
37707,L1191731,459934.0,358077.0
37708,L1191738,575532.0,108383.0
37709,L119174,429400.0,124300.0
37710,L119175,453700.0,154100.0
37711,L1191752,341018.0,249791.0
37712,L1191759,282360.0,381030.0
37713,L1191762,278949.0,119850.0
37714,L1191763,576299.0,156221.0
37715,L1191780,451250.0,338148.0
37716,L1191787,574568.0,108570.0
37717,L1191792,351786.0,270641.0
37718,L1191793,349306.0,269678.0
37719,L1191795,349478.0,269447.0
37720,L1191796,590536.0,124629.0
37721,L1191797,382824.0,279914.0
37722,L1191799,349482.0,269499.0
37723,L1191802,349322.0,269814.0
37724,L1191805,349178.0,269865.0
37725,L1191806,465957.0,359231.0
37726,L1191807,385243.0,456631.0
37727,L1191810,574474.0,108801.0
37728,L1191812,477644.0,335617.0
37729,L1191822,351805.0,270629.0
37730,L1191823,486459.0,465972.0
37731,L1191825,558149.0,301350.0
37732,L1191833,570464.0,112615.0
37733,L1191839,423723.0,119901.0
37734,L1191851,321683.0,470069.0
37735,L1191854,548038.0,315568.0
37736,L1191856,409289.0,415794.0
37737,L1191859,391141.0,313231.0
37738,L1191860,257890.0,215181.0
37739,L1191862,422847.0,422461.0
37740,L1191863,637722.0,170487.0
37741,L1191871,440866.0,314521.0
37742,L1191872,447769.0,163946.0
37743,L1191873,571730.0,109180.0
37744,L1191875,572891.0,107142.0
37745,L1191877,156849.0,32050.0
37746,L1191880,574292.0,109440.0
37747,L1191881,574501.0,108517.0
37748,L1191882,573385.0,294582.0
37749,L1191885,575502.0,108732.0
37750,L1191888,574518.0,107315.0
37751,L1191890,572473.0,109271.0
37752,L1191891,574304.0,109317.0
37753,L1191892,574613.0,107431.0
37754,L1191894,574263.0,109418.0
37755,L1191898,573453.0,111621.0
37756,L1191899,573508.0,111220.0
37757,L1191902,573554.0,110676.0
37758,L1191904,574641.0,108297.0
37759,L1191905,431190.0,380128.0
37760,L1191906,462547.0,439950.0
37761,L1191909,528303.0,286531.0
37762,L1191910,574677.0,110722.0
37763,L1191911,500566.0,145602.0
37764,L1191912,575927.0,108547.0
37765,L1191919,574703.0,108691.0
37766,L1191921,416944.0,331891.0
37767,L1191923,573915.0,109319.0
37768,L1191925,258122.0,281506.0
37769,L1191929,573291.0,107850.0
37770,L1191936,572505.0,109327.0
37771,L1191938,573434.0,107590.0
37772,L1191940,572266.0,107844.0
37773,L1191944,573155.0,108666.0
37774,L1191945,573135.0,107605.0
37775,L1191950,573160.0,109903.0
37776,L1191952,572320.0,110229.0
37777,L1191956,572548.0,110070.0
37778,L1191957,573590.0,109157.0
37779,L1191961,381683.0,261975.0
37780,L1191964,447659.0,368112.0
37781,L1191968,470701.0,108716.0
37782,L1191972,455173.0,341018.0
37783,L1191973,329550.0,364280.0
37784,L1191988,417033.0,552427.0
37785,L119199,498300.0,193400.0
37786,L1191992,310091.0,95412.0
37787,L1192005,437836.0,337842.0
37788,L1192006,563875.0,135389.0
37789,L1192023,575089.0,108675.0
37790,L1192025,317300.0,368150.0
37791,L1192029,239748.0,122158.0
37792,L1192034,571883.0,110496.0
37793,L1192035,346847.0,413116.0
37794,L1192036,573949.0,107647.0
37795,L1192038,573915.0,108586.0
37796,L1192042,391150.0,354049.0
37797,L1192043,572945.0,109975.0
37798,L1192044,574097.0,109303.0
37799,L1192045,573211.0,107470.0
37800,L1192046,572364.0,107079.0
37801,L1192048,576379.0,108507.0
37802,L1192051,574167.0,108070.0
37803,L1192053,573445.0,109376.0
37804,L1192054,573864.0,108554.0
37805,L1192056,572214.0,110556.0
37806,L1192063,573184.0,107960.0
37807,L1192067,574583.0,108573.0
37808,L1192076,573941.0,108204.0
37809,L1192077,573325.0,107805.0
37810,L1192078,574191.0,109227.0
37811,L1192086,575629.0,108899.0
37812,L1192087,573242.0,109324.0
37813,L1192090,573989.0,108114.0
37814,L1192092,572982.0,107220.0
37815,L1192095,368714.0,167007.0
37816,L1192101,573375.0,109427.0
37817,L1192105,576510.0,108432.0
37818,L1192106,574102.0,107934.0
37819,L1192107,378902.0,250704.0
37820,L1192108,570849.0,107858.0
37821,L1192111,419871.0,383049.0
37822,L1192113,573717.0,108448.0
37823,L1192116,575138.0,108192.0
37824,L1192117,574782.0,107960.0
37825,L1192118,572692.0,108402.0
37826,L1192119,575186.0,108221.0
37827,L1192120,573492.0,108442.0
37828,L1192126,571677.0,108452.0
37829,L1192128,573407.0,107284.0
37830,L1192136,573850.0,109408.0
37831,L1192142,573776.0,108519.0
37832,L1192143,300000.0,200000.0
37833,L1192147,573239.0,110889.0
37834,L1192149,573145.0,109310.0
37835,L1192155,333387.0,128928.0
37836,L1192157,573196.0,107751.0
37837,L1192161,573018.0,109439.0
37838,L1192165,438072.0,420199.0
37839,L1192166,449573.0,337426.0
37840,L1192172,343433.0,264633.0
37841,L1192173,455702.0,346192.0
37842,L1192174,356787.0,281815.0
37843,L1192175,352500.0,221840.0
37844,L1192176,470867.0,353298.0
37845,L1192177,359552.0,262820.0
37846,L1192178,352385.0,262481.0
37847,L1192179,353766.0,272561.0
37848,L1192180,356202.0,277382.0
37849,L1192182,458300.0,455272.0
37850,L1192183,573461.0,111556.0
37851,L1192185,572089.0,108537.0
37852,L1192186,572849.0,109275.0
37853,L1192187,574739.0,110208.0
37854,L1192188,575671.0,108046.0
37855,L1192189,265912.0,832776.0
37856,L119219,429000.0,120400.0
37857,L1192197,580252.0,166400.0
37858,L1192198,412636.0,202382.0
37859,L1192203,447848.0,415550.0
37860,L1192204,359270.0,267249.0
37861,L1192216,362822.0,277996.0
37862,L1192219,531736.0,165061.0
37863,L1192221,325710.0,1028505.0
37864,L1192222,413149.0,408340.0
37865,L1192224,373795.0,262465.0
37866,L1192227,351684.0,275568.0
37867,L1192232,463161.0,347947.0
37868,L1192233,358103.0,265978.0
37869,L1192237,351362.0,275552.0
37870,L1192242,587900.0,112206.0
37871,L1192244,421489.0,442353.0
37872,L1192249,575827.0,108205.0
37873,L119225,222500.0,61300.0
37874,L1192255,577205.0,108474.0
37875,L1192257,576191.0,111510.0
37876,L1192260,371696.0,256160.0
37877,L1192261,350793.0,262837.0
37878,L1192262,577223.0,108480.0
37879,L1192266,342152.0,272150.0
37880,L1192267,576330.0,108393.0
37881,L1192271,576903.0,108219.0
37882,L1192274,419832.0,191857.0
37883,L1192275,359749.0,281749.0
37884,L1192276,354442.0,261217.0
37885,L1192277,576698.0,108136.0
37886,L1192279,575705.0,109398.0
37887,L1192282,353271.0,271981.0
37888,L1192284,575874.0,109045.0
37889,L1192285,353481.0,268368.0
37890,L1192286,429312.0,479330.0
37891,L1192289,575895.0,109103.0
37892,L1192294,357615.0,275822.0
37893,L1192296,234504.0,654006.0
37894,L1192297,575556.0,111032.0
37895,L119230,210700.0,83400.0
37896,L1192303,359581.0,264713.0
37897,L1192310,318650.0,195710.0
37898,L1192311,388448.0,310750.0
37899,L1192322,359624.0,267408.0
37900,L1192332,384345.0,304150.0
37901,L1192333,580747.0,114468.0
37902,L1192334,242834.0,638448.0
37903,L1192336,300921.0,112846.0
37904,L1192339,354650.0,125150.0
37905,L1192340,572035.0,110789.0
37906,L1192342,278299.0,118525.0
37907,L1192343,369573.0,190616.0
37908,L1192344,362791.0,267466.0
37909,L1192348,575800.0,113209.0
37910,L1192349,251917.0,59014.0
37911,L1192350,459935.0,341209.0
37912,L1192353,467282.0,362194.0
37913,L1192355,353054.0,280551.0
37914,L1192357,346653.0,261841.0
37915,L1192359,325446.0,1028481.0
37916,L1192361,500536.0,493152.0
37917,L1192362,581312.0,116008.0
37918,L1192368,362120.0,276860.0
37919,L1192370,574741.0,116806.0
37920,L1192381,352499.0,274408.0
37921,L1192382,358549.0,209850.0
37922,L1192384,352198.0,274390.0
37923,L1192388,566580.0,104869.0
37924,L1192389,333715.0,160150.0
37925,L1192391,566386.0,104769.0
37926,L1192392,518068.0,225093.0
37927,L1192393,580414.0,110801.0
37928,L1192394,363181.0,271420.0
37929,L1192397,456595.0,344429.0
37930,L1192402,577740.0,111170.0
37931,L1192405,467047.0,198493.0
37932,L1192406,574440.0,116808.0
37933,L1192407,350267.0,264190.0
37934,L1192408,362351.0,264957.0
37935,L1192409,352485.0,274325.0
37936,L1192410,571385.0,107304.0
37937,L1192411,362081.0,279857.0
37938,L1192415,573177.0,115946.0
37939,L1192418,488549.0,228949.0
37940,L1192420,582109.0,109827.0
37941,L1192422,580021.0,110962.0
37942,L1192423,580922.0,114277.0
37943,L1192425,580382.0,111897.0
37944,L1192427,348994.0,266740.0
37945,L1192428,578239.0,111337.0
37946,L1192429,359471.0,264975.0
37947,L1192430,599589.0,216135.0
37948,L1192431,571533.0,107763.0
37949,L1192432,579146.0,111269.0
37950,L1192435,580430.0,109066.0
37951,L1192437,566614.0,104735.0
37952,L1192438,361072.0,278619.0
37953,L1192439,571538.0,107462.0
37954,L1192446,356654.0,265359.0
37955,L1192449,579120.0,109768.0
37956,L1192451,418951.0,493450.0
37957,L1192455,352409.0,274141.0
37958,L1192457,352050.0,274363.0
37959,L1192459,294102.0,93601.0
37960,L1192460,584392.0,112425.0
37961,L1192461,239000.0,642700.0
37962,L1192462,584389.0,111505.0
37963,L1192464,587434.0,112246.0
37964,L1192466,583622.0,110817.0
37965,L1192467,346741.0,266273.0
37966,L1192469,587794.0,114023.0
37967,L1192470,586497.0,112120.0
37968,L1192472,574550.0,113852.0
37969,L1192473,583595.0,111706.0
37970,L1192474,583554.0,111174.0
37971,L1192476,586593.0,113685.0
37972,L1192477,583821.0,111057.0
37973,L1192478,583791.0,111033.0
37974,L119248,489100.0,230400.0
37975,L1192480,573540.0,108816.0
37976,L1192481,579639.0,108956.0
37977,L1192482,352115.0,275033.0
37978,L1192483,587025.0,111500.0
37979,L1192484,583862.0,114302.0
37980,L1192485,587851.0,111997.0
37981,L1192487,587337.0,111955.0
37982,L1192490,581571.0,110607.0
37983,L1192495,518887.0,181231.0
37984,L1192497,525049.0,124349.0
37985,L1192498,575831.0,116485.0
37986,L1192501,344112.0,110399.0
37987,L1192502,578409.0,110924.0
37988,L1192505,611444.0,280274.0
37989,L1192520,572448.0,110271.0
37990,L1192521,574020.0,108997.0
37991,L1192522,580574.0,113663.0
37992,L1192523,580290.0,110004.0
37993,L1192527,570703.0,109294.0
37994,L1192528,573734.0,115719.0
37995,L1192530,574757.0,116804.0
37996,L1192531,580062.0,113346.0
37997,L1192533,582700.0,110773.0
37998,L1192534,566565.0,104947.0
37999,L1192537,570769.0,112072.0
38000,L1192539,66600.0,804300.0
38001,L1192540,574442.0,114386.0
38002,L1192543,332452.0,383570.0
38003,L1192545,581685.0,111769.0
38004,L1192547,575523.0,112561.0
38005,L1192550,581952.0,110428.0
38006,L1192551,428277.0,569987.0
38007,L1192552,450849.0,398949.0
38008,L1192556,583121.0,112141.0
38009,L1192560,384534.0,353895.0
38010,L1192569,574400.0,116333.0
38011,L1192571,425961.0,525594.0
38012,L1192575,581369.0,110144.0
38013,L1192576,571656.0,109994.0
38014,L1192579,348180.0,137165.0
38015,L1192581,363247.0,277537.0
38016,L1192582,348550.0,263240.0
38017,L1192589,580613.0,111309.0
38018,L1192591,580009.0,110878.0
38019,L1192593,581524.0,110486.0
38020,L1192595,578617.0,109034.0
38021,L1192596,307181.0,383491.0
38022,L1192597,580339.0,111347.0
38023,L1192599,359445.0,274855.0
38024,L1192601,264415.0,248020.0
38025,L1192603,576556.0,114045.0
38026,L1192605,578618.0,112813.0
38027,L1192608,233800.0,672700.0
38028,L1192609,581504.0,112227.0
38029,L1192610,575032.0,116837.0
38030,L1192611,578025.0,108950.0
38031,L1192617,381679.0,335483.0
38032,L1192622,578487.0,111885.0
38033,L1192624,579617.0,109555.0
38034,L1192625,431753.0,580154.0
38035,L1192629,579840.0,115891.0
38036,L1192631,349084.0,261465.0
38037,L1192632,343950.0,406488.0
38038,L1192634,579243.0,111491.0
38039,L1192635,359447.0,267734.0
38040,L1192636,581078.0,110852.0
38041,L1192637,362219.0,271484.0
38042,L1192638,342591.0,431829.0
38043,L1192641,465915.0,244662.0
38044,L1192642,572843.0,112714.0
38045,L1192644,567799.0,115725.0
38046,L119265,302600.0,698500.0
38047,L1192650,571205.0,108711.0
38048,L1192652,574486.0,116542.0
38049,L1192653,281000.0,94400.0
38050,L1192657,570169.0,112749.0
38051,L1192659,572080.0,110910.0
38052,L1192661,566702.0,115931.0
38053,L1192663,578985.0,111876.0
38054,L1192665,581192.0,115448.0
38055,L1192667,582375.0,111295.0
38056,L1192668,576022.0,109121.0
38057,L1192672,505896.0,141164.0
38058,L1192676,566506.0,112946.0
38059,L1192679,581910.0,110290.0
38060,L1192681,571812.0,113067.0
38061,L1192686,567077.0,104998.0
38062,L1192691,580671.0,111862.0
38063,L1192695,327850.0,1028024.0
38064,L1192697,569600.0,117779.0
38065,L1192707,579188.0,109156.0
38066,L1192709,586725.0,113846.0
38067,L1192712,322475.0,760754.0
38068,L1192713,351992.0,261119.0
38069,L1192714,569440.0,116510.0
38070,L1192717,582949.0,110869.0
38071,L1192718,580262.0,112989.0
38072,L119272,220800.0,98900.0
38073,L1192721,580262.0,112989.0
38074,L1192722,571051.0,109137.0
38075,L1192724,582228.0,110900.0
38076,L1192726,583873.0,110930.0
38077,L1192727,583413.0,110936.0
38078,L1192728,581411.0,110631.0
38079,L1192729,365794.0,266865.0
38080,L1192731,364372.0,275939.0
38081,L1192733,571434.0,107555.0
38082,L1192737,361741.0,276242.0
38083,L1192741,580582.0,113743.0
38084,L1192746,325176.0,1025816.0
38085,L1192748,580228.0,111667.0
38086,L1192754,571284.0,107892.0
38087,L1192757,581783.0,110703.0
38088,L1192766,357055.0,265223.0
38089,L1192767,326618.0,1027696.0
38090,L1192768,325968.0,1027063.0
38091,L1192769,324850.0,1026150.0
38092,L1192770,585030.0,113122.0
38093,L1192771,325672.0,1027211.0
38094,L1192772,327064.0,1026804.0
38095,L1192774,326500.0,1028098.0
38096,L1192776,326025.0,1027955.0
38097,L1192780,575421.0,295791.0
38098,L1192781,304895.0,97574.0
38099,L1192782,174206.0,50508.0
38100,L1192785,530575.0,324547.0
38101,L1192786,375060.0,544050.0
38102,L1192788,576819.0,111839.0
38103,L1192789,613701.0,253055.0
38104,L1192791,580087.0,111437.0
38105,L1192793,303003.0,114428.0
38106,L1192795,592718.0,222792.0
38107,L1192796,582202.0,110431.0
38108,L1192798,571463.0,108004.0
