Bird ID,Lab ID,Species Name,Final Result,Virus Isolated,Date Received,COUNTY,COUNTRY,speciesName,birdFamily,Order,originalReportedOSRef,originalOSEasting,originalOSNorthing,Case Ref Number,Index Bird,Case Ref Name,Town,District,County,Country,Species,Test date,Date PHE informed,High Path,Postcode,Comment,date,easting,northing,latitude,longitude,osGridRef
AVA-22-126655,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126655,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126655,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126655,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126656,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126656,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126656,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126656,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126657,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126657,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126657,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126657,AV004443-22,PHEASANT,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TL8170066300,581700,266300,WB28,Y,Risby,Bury St Edmunds,West Suffolk,Suffolk,England,Pheasant,2022-10-11T00:00:00Z,NA,Yes,IP28 6RR,NA,2022-10-04,581700,266300,52.26484,0.661219,TL8170066300
AVA-22-126658,AV004444-22,OTHER_CROW,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,OTHER_CROW,crows,Passeriformes,TL8170066300,581700,266300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126674,AV004445-22,FERAL_PIGEON_OR_ROCK_DOVE,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,FERAL_PIGEON_OR_ROCK_DOVE,pigeons/doves,Columbiformes,TM0344551425,603445,251425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126675,AV004445-22,FERAL_PIGEON_OR_ROCK_DOVE,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,FERAL_PIGEON_OR_ROCK_DOVE,pigeons/doves,Columbiformes,TM0344551425,603445,251425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126676,AV004445-22,FERAL_PIGEON_OR_ROCK_DOVE,Positive,H5N1,2022-10-04T00:00:00Z,Suffolk,England,FERAL_PIGEON_OR_ROCK_DOVE,pigeons/doves,Columbiformes,TM0344551425,603445,251425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126677,AV004445-22,FERAL_PIGEON_OR_ROCK_DOVE,Positive,H5Nx,2022-10-04T00:00:00Z,Suffolk,England,FERAL_PIGEON_OR_ROCK_DOVE,pigeons/doves,Columbiformes,TM0344551425,603445,251425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126678,AV004446-22,BLUE_TIT,Negative,NA,2022-10-04T00:00:00Z,SUFFOLK,ENGLAND,BLUE_TIT,tits,Passeriformes,TM032513,603200,251300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126679,AV004447-22,FERAL_PIGEON_OR_ROCK_DOVE,Negative,NA,2022-10-04T00:00:00Z,SUFFOLK,ENGLAND,FERAL_PIGEON_OR_ROCK_DOVE,pigeons/doves,Columbiformes,TL836648,583600,264800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126680,AV004447-22,FERAL_PIGEON_OR_ROCK_DOVE,Not performed,NA,2022-10-04T00:00:00Z,SUFFOLK,ENGLAND,FERAL_PIGEON_OR_ROCK_DOVE,pigeons/doves,Columbiformes,TL836648,583600,264800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126691,AV004451-22,MUTE_SWAN,Positive,H5N1,2022-10-05T00:00:00Z,Powys,Wales,MUTE_SWAN,ducks/geese/swans,Anseriformes,SJ2665721060,326657,321060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126692,AV004451-22,MUTE_SWAN,Positive,H5N1,2022-10-05T00:00:00Z,Powys,Wales,MUTE_SWAN,ducks/geese/swans,Anseriformes,SJ2665721060,326657,321060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126693,AV004451-22,MUTE_SWAN,Positive,H5N1,2022-10-05T00:00:00Z,Powys,Wales,MUTE_SWAN,ducks/geese/swans,Anseriformes,SJ2665721060,326657,321060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126706,AV004452-22,MALLARD_DUCK,Positive,H5N1,2022-10-05T00:00:00Z,Powys,Wales,MALLARD_DUCK,ducks/geese/swans,Anseriformes,SJ2665721060,326657,321060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126785,AV004449-22,CANADA_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,Staffordshire,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SJ9344851742,393448,351742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126786,AV004449-22,CANADA_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,Staffordshire,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SJ9344851742,393448,351742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126793,AV004448-22,CANADA_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,West Midlands,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SP2156581194,421565,281194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126794,AV004448-22,CANADA_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,West Midlands,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SP2156581194,421565,281194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126927,AV004450-22,GREYLAG_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,West Midlands,England,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,SP2156581194,421565,281194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126928,AV004450-22,GREYLAG_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,West Midlands,England,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,SP2156581194,421565,281194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-126929,AV004492-22,MUTE_SWAN,Negative,NA,2022-10-05T00:00:00Z,NA,NA,MUTE_SWAN,ducks/geese/swans,Anseriformes,SY36917948,336910,79480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127102,AV004491-22,MUTE_SWAN,Positive,H5N1,2022-10-05T00:00:00Z,Lancashire,England,MUTE_SWAN,ducks/geese/swans,Anseriformes,SD4515144498,345151,444498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127103,AV004491-22,MUTE_SWAN,Positive,H5N1,2022-10-05T00:00:00Z,Lancashire,England,MUTE_SWAN,ducks/geese/swans,Anseriformes,SD4515144498,345151,444498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127104,AV004491-22,MUTE_SWAN,Positive,H5N1,2022-10-05T00:00:00Z,Lancashire,England,MUTE_SWAN,ducks/geese/swans,Anseriformes,SD4515144498,345151,444498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127105,AV004493-22,COMMON_BUZZARD,Negative,NA,2022-10-05T00:00:00Z,CUMBRIA,ENGLAND,COMMON_BUZZARD,kites/hawks/eagles,Accipitriformes,NY3637806194,336378,506194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127106,AV004456-22,PINK_FOOTED_GOOSE,Positive,H5N1,2022-10-06T00:00:00Z,Lancashire,England,PINK_FOOTED_GOOSE,ducks/geese/swans,Anseriformes,SD4287114356,342871,414356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127222,AV004494-22,GANNET,Positive,H5N1,2022-10-05T00:00:00Z,Cornwall,England,GANNET,gannets,Suliformes,SW7531654506,175316,54506,WB02,N,Perranzabuloe,Truro,Cornwall,Cornwall,England,Gannet,2022-10-11T00:00:00Z,NA,Yes,TR6 0DR,NA,2022-10-04,175316,54506,50.3475,-5.15949,SW7531654506
AVA-22-127343,NA,GANNET,Not performed,NA,2022-10-05T00:00:00Z,NA,NA,GANNET,gannets,Suliformes,SW75627542,175620,75420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127384,NA,HERRING_GULL,Not performed,NA,2022-10-05T00:00:00Z,SHROPSHIRE,ENGLAND,HERRING_GULL,gulls/terns,Charadriiformes,SJ5466833619,354668,333619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127385,NA,HERRING_GULL,Not performed,NA,2022-10-05T00:00:00Z,SHROPSHIRE,ENGLAND,HERRING_GULL,gulls/terns,Charadriiformes,SJ5466833619,354668,333619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127386,NA,HERRING_GULL,Not performed,NA,2022-10-05T00:00:00Z,SHROPSHIRE,ENGLAND,HERRING_GULL,gulls/terns,Charadriiformes,SJ5466833619,354668,333619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127402,AV004495-22,PEREGRINE,Negative,NA,2022-10-04T00:00:00Z,STAFFORDSHIRE,ENGLAND,PEREGRINE,falcons,Falconiformes,SJ9544312916,395443,312916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127428,AV004496-22,GREYLAG_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,Essex,England,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,TL9048827826,590488,227826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127429,AV004496-22,GREYLAG_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,Essex,England,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,TL9048827826,590488,227826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127430,AV004496-22,GREYLAG_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,Essex,England,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,TL9048827826,590488,227826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-127431,AV004496-22,GREYLAG_GOOSE,Positive,H5N1,2022-10-05T00:00:00Z,Essex,England,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,TL9048827826,590488,227826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128104,AV004497-22,BLACK-HEADED_GULL,Negative,NA,2022-10-07T00:00:00Z,WEST SUSSEX,ENGLAND,BLACK-HEADED_GULL,gulls/terns,Charadriiformes,TQ0247508490,502475,108490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128108,AV004498-22,BARNACLE_GOOSE,Positive,H5N1,2022-10-07T00:00:00Z,Gloucestershire,England,BARNACLE_GOOSE,ducks/geese/swans,Anseriformes,SO7221804778,372218,204778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128111,AV004499-22,CANADA_GOOSE,Positive,H5N1,2022-10-07T00:00:00Z,Gloucestershire,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SO7221804778,372218,204778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128112,AV004499-22,CANADA_GOOSE,Positive,H5N1,2022-10-07T00:00:00Z,Gloucestershire,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SO7221804778,372218,204778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128117,AV004501-22,BIRD_OF_PREY,Positive,H5Nx,2022-10-07T00:00:00Z,Gwynedd,Wales,BIRD_OF_PREY,bird of prey,Unknown,SH6450065200,264500,365200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128120,AV004500-22,PINTAIL,Positive,H5N1,2022-10-07T00:00:00Z,Gloucestershire,England,PINTAIL,ducks/geese/swans,Anseriformes,SO7221804778,372218,204778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128125,AV004502-22,HEN_HARRIER,Negative,NA,2022-10-07T00:00:00Z,SOUTH POWYS,WALES,HEN_HARRIER,kites/hawks/eagles,Accipitriformes,SO128360,312800,236000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-128830,AV004520-22,OSPREY,Positive,H5N1,2022-10-10T00:00:00Z,Stirlingshire,Scotland,OSPREY,bird of prey,Unknown,NN7733504673,277335,704673,WB32,Y,Kinbuck,Dunblane,Stirling,Stirlingshire,Scotland,Osprey,2022-10-11T00:00:00Z,NA,Yes,FK15 0JR,NA,2022-10-03,277335,704673,56.21876,-3.97967,NN7733504673
AVA-22-129573,AV004578-22,BARN_OWL,Negative,NA,2022-10-06T00:00:00Z,NA,NA,BARN_OWL,owls,Strigiformes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129574,AV004579-22,MALLARD_DUCK,Positive,H5N1,2022-10-06T00:00:00Z,Vale of Glamorgan,Wales,MALLARD_DUCK,ducks/geese/swans,Anseriformes,ST1008166441,310081,166441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129576,AV004575-22,BARN_OWL,Negative,NA,2022-10-08T00:00:00Z,DERBYSHIRE,ENGLAND,BARN_OWL,owls,Strigiformes,SK3861841290,438618,341290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129577,AV004574-22,KESTREL,Negative,NA,2022-10-08T00:00:00Z,LEICESTERSHIRE,ENGLAND,KESTREL,falcons,Falconiformes,SK5723204749,457232,304749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129578,AV004554-22,SPARROW_HAWK,Negative,NA,2022-10-07T00:00:00Z,EAST SUSSEX,ENGLAND,SPARROW_HAWK,kites/hawks/eagles,Accipitriformes,TQ442015,544200,101500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129579,AV004555-22,MALLARD_DUCK,Negative,NA,2022-10-07T00:00:00Z,HAMPSHIRE,ENGLAND,MALLARD_DUCK,ducks/geese/swans,Anseriformes,SU519468,451900,146800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129580,AV004556-22,CANADA_GOOSE,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,CANADA_GOOSE,ducks/geese/swans,Anseriformes,TQ260817,526000,181700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129581,AV004556-22,CANADA_GOOSE,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,CANADA_GOOSE,ducks/geese/swans,Anseriformes,TQ260817,526000,181700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129582,AV004573-22,SPARROW_HAWK,Negative,NA,2022-10-09T00:00:00Z,NA,NA,SPARROW_HAWK,kites/hawks/eagles,Accipitriformes,GARDEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129583,AV004557-22,ZZC_DUCK_UNSPECIFIED,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,ZZC_DUCK_UNSPECIFIED,ducks/geese/swans,Anseriformes,TQ046933,504600,193300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129584,AV004557-22,ZZC_DUCK_UNSPECIFIED,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,ZZC_DUCK_UNSPECIFIED,ducks/geese/swans,Anseriformes,TQ046933,504600,193300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129585,AV004557-22,ZZC_DUCK_UNSPECIFIED,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,ZZC_DUCK_UNSPECIFIED,ducks/geese/swans,Anseriformes,TQ046933,504600,193300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129586,AV004558-22,COOT,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,COOT,rails/crakes/coots,Gruiformes,TQ046933,504600,193300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129587,AV004558-22,COOT,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,COOT,rails/crakes/coots,Gruiformes,TQ046933,504600,193300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129588,AV004558-22,COOT,Negative,NA,2022-10-07T00:00:00Z,GREATER LONDON,ENGLAND,COOT,rails/crakes/coots,Gruiformes,TQ046933,504600,193300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129589,AV004572-22,SPARROW_HAWK,Negative,NA,2022-10-09T00:00:00Z,STAFFORDSHIRE,ENGLAND,SPARROW_HAWK,kites/hawks/eagles,Accipitriformes,SO8640692571,386406,292571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129590,AV004559-22,GREYLAG_GOOSE,Positive,H5N1,2022-10-07T00:00:00Z,Greater London,England,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,TQ4364087586,543640,187586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129637,AV004576-22,PINK_FOOTED_GOOSE,Negative,NA,2022-10-08T00:00:00Z,LEICESTERSHIRE,ENGLAND,PINK_FOOTED_GOOSE,ducks/geese/swans,Anseriformes,SP8518394240,485183,294240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129645,AV004569-22,CANADA_GOOSE,Positive,H5N1,2022-10-08T00:00:00Z,West Midlands,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SO9424892088,394248,292088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129646,AV004569-22,CANADA_GOOSE,Positive,H5N1,2022-10-08T00:00:00Z,West Midlands,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SO9424892088,394248,292088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129647,AV004569-22,CANADA_GOOSE,Positive,H5N1,2022-10-08T00:00:00Z,West Midlands,England,CANADA_GOOSE,ducks/geese/swans,Anseriformes,SO9424892088,394248,292088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129648,AV004565-22,TAWNY_OWL,Negative,NA,2022-10-08T00:00:00Z,SUFFOLK,ENGLAND,TAWNY_OWL,owls,Strigiformes,TM357778,635700,277800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129649,AV004560-22,GREYLAG_GOOSE,Negative,NA,2022-10-08T00:00:00Z,NORFOLK,ENGLAND,GREYLAG_GOOSE,ducks/geese/swans,Anseriformes,TG045389,604500,338900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AVA-22-129650,AV004561-22,PHEASANT,Positive,H5N1,2022-10-08T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TM4791197581,647911,297581,WB37,Y,Herringfleet,Lowestoft,East Suffolk,Suffolk,England,Pheasant,2022-10-13T00:00:00Z,NA,Yes,NR32 5QU,NA,2022-10-08,647911,297581,52.51967,1.652764,TM4791197581
AVA-22-129650,AV004561-22,PHEASANT,Positive,H5N1,2022-10-08T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TM4791197581,647911,297581,WB37,Y,Herringfleet,Lowestoft,East Suffolk,Suffolk,England,Pheasant,2022-10-13T00:00:00Z,NA,Yes,NR32 5QU,NA,2022-10-08,647911,297581,52.51967,1.652764,TM4791197581
AVA-22-129650,AV004561-22,PHEASANT,Positive,H5N1,2022-10-08T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TM4791197581,647911,297581,WB37,Y,Herringfleet,Lowestoft,East Suffolk,Suffolk,England,Pheasant,2022-10-13T00:00:00Z,NA,Yes,NR32 5QU,NA,2022-10-08,647911,297581,52.51967,1.652764,TM4791197581
AVA-22-129651,AV004561-22,PHEASANT,Positive,H5N1,2022-10-08T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TM4791197581,647911,297581,WB37,Y,Herringfleet,Lowestoft,East Suffolk,Suffolk,England,Pheasant,2022-10-13T00:00:00Z,NA,Yes,NR32 5QU,NA,2022-10-08,647911,297581,52.51967,1.652764,TM4791197581
AVA-22-129651,AV004561-22,PHEASANT,Positive,H5N1,2022-10-08T00:00:00Z,Suffolk,England,PHEASANT,pheasants/partridges,Galliformes,TM4791197581,647911,297581,WB37,Y,Herringfleet,Lowestoft,East Suffolk,Suffolk,England,Pheasant,2022-10-13T00:00:00Z,NA,Yes,NR32 5QU,NA,2022-10-08,647911,297581,52.51967,1.652764,TM4791197581
